ConveyorE;Sent;1570793465835
ConveyorF;Received;1570793469298
ConveyorF;Sent;1570793480028
ConveyorA;Received;1570793482668
ConveyorA;Sent;1570793484934
ConveyorB;Received;1570793496975
ConveyorB;Sent;1570793498397
ConveyorC;Received;1570793500559
ConveyorC;Sent;1570793500793
ConveyorD;Received;1570793503918
ConveyorD;Sent;1570793514491
ConveyorE;Received;1570793516756
ConveyorE;Sent;1570793516991
ConveyorF;Received;1570793520350
ConveyorF;Sent;1570793531083
ConveyorA;Received;1570793533956
ConveyorA;Sent;1570793536222
ConveyorB;Received;1570793548333
ConveyorB;Sent;1570793549754
ConveyorC;Received;1570793551926
ConveyorC;Sent;1570793552145
ConveyorD;Received;1570793555262
ConveyorD;Sent;1570793565808
ConveyorE;Received;1570793567975
ConveyorE;Sent;1570793568209
ConveyorF;Received;1570793571444
ConveyorF;Sent;1570793582146
ConveyorA;Received;1570793585145
ConveyorA;Sent;1570793587395
ConveyorB;Received;1570793599516
ConveyorB;Sent;1570793600954
ConveyorC;Received;1570793603235
ConveyorC;Sent;1570793603469
ConveyorD;Received;1570793606578
ConveyorD;Sent;1570793617171
ConveyorE;Received;1570793619562
ConveyorE;Sent;1570793619796
ConveyorF;Received;1570793623165
ConveyorF;Sent;1570793633848
ConveyorA;Received;1570793636848
ConveyorA;Sent;1570793639113
ConveyorB;Received;1570793651195
ConveyorB;Sent;1570793652617
ConveyorC;Received;1570793654790
ConveyorC;Sent;1570793655009
ConveyorD;Received;1570793658133
ConveyorD;Sent;1570793668692
ConveyorE;Received;1570793670957
ConveyorE;Sent;1570793671176
ConveyorF;Received;1570793674535
ConveyorF;Sent;1570793685247
ConveyorA;Received;1570793688249
ConveyorA;Sent;1570793690499
ConveyorB;Received;1570793702521
ConveyorB;Sent;1570793703943
ConveyorC;Received;1570793706115
ConveyorC;Sent;1570793706334
ConveyorD;Received;1570793709333
ConveyorD;Sent;1570793719885
ConveyorE;Received;1570793722177
ConveyorE;Sent;1570793722411
ConveyorF;Received;1570793725770
ConveyorF;Sent;1570793736472
ConveyorA;Received;1570793739346
ConveyorA;Sent;1570793741596
ConveyorB;Received;1570793753713
ConveyorB;Sent;1570793755135
ConveyorC;Received;1570793757338
ConveyorC;Sent;1570793757572
ConveyorD;Received;1570793760697
ConveyorD;Sent;1570793771221
ConveyorE;Received;1570793773502
ConveyorE;Sent;1570793773736
ConveyorF;Received;1570793777098
ConveyorF;Sent;1570793787798
ConveyorA;Received;1570793790688
ConveyorA;Sent;1570793792922
ConveyorB;Received;1570793804977
ConveyorB;Sent;1570793806414
ConveyorC;Received;1570793808695
ConveyorC;Sent;1570793808914
ConveyorD;Received;1570793812048
ConveyorD;Sent;1570793822582
ConveyorE;Received;1570793824863
ConveyorE;Sent;1570793825097
ConveyorF;Received;1570793828456
ConveyorF;Sent;1570793839172
ConveyorA;Received;1570793841812
ConveyorA;Sent;1570793844066
ConveyorB;Received;1570793856174
ConveyorB;Sent;1570793857612
ConveyorC;Received;1570793859768
ConveyorC;Sent;1570793860002
ConveyorD;Received;1570793863111
ConveyorD;Sent;1570793873632
ConveyorE;Received;1570793875913
ConveyorE;Sent;1570793876151
ConveyorF;Received;1570793879496
ConveyorF;Sent;1570793890212
ConveyorA;Received;1570793892618
ConveyorA;Sent;1570793894853
ConveyorB;Received;1570793906972
ConveyorB;Sent;1570793908410
ConveyorC;Received;1570793910661
ConveyorC;Sent;1570793910895
ConveyorD;Received;1570793914098
ConveyorD;Sent;1570793924637
ConveyorE;Received;1570793926918
ConveyorE;Sent;1570793927152
ConveyorF;Received;1570793930527
ConveyorF;Sent;1570793941233
ConveyorA;Received;1570793944109
ConveyorA;Sent;1570793946359
ConveyorB;Received;1570793958459
ConveyorB;Sent;1570793959881
ConveyorC;Received;1570793962162
ConveyorC;Sent;1570793962396
ConveyorD;Received;1570793965504
ConveyorD;Sent;1570793976047
ConveyorE;Received;1570793978266
ConveyorE;Sent;1570793978500
ConveyorF;Received;1570793981844
ConveyorF;Sent;1570793992557
ConveyorA;Received;1570793995431
ConveyorA;Sent;1570793997697
ConveyorB;Received;1570794009755
ConveyorB;Sent;1570794011193
ConveyorC;Received;1570794013349
ConveyorC;Sent;1570794013583
ConveyorD;Received;1570794016692
ConveyorD;Sent;1570794027238
ConveyorE;Received;1570794029519
ConveyorE;Sent;1570794029753
ConveyorF;Received;1570794033118
ConveyorF;Sent;1570794043839
ConveyorA;Received;1570794046386
ConveyorA;Sent;1570794048620
ConveyorB;Received;1570794060748
ConveyorB;Sent;1570794062185
ConveyorC;Received;1570794064353
ConveyorC;Sent;1570794064577
ConveyorD;Received;1570794067905
ConveyorD;Sent;1570794078455
ConveyorE;Received;1570794080736
ConveyorE;Sent;1570794080971
ConveyorF;Received;1570794084330
ConveyorF;Sent;1570794095055
ConveyorA;Received;1570794098055
ConveyorA;Sent;1570794100320
ConveyorB;Received;1570794112583
ConveyorB;Sent;1570794114020
ConveyorC;Received;1570794116301
ConveyorC;Sent;1570794116536
ConveyorD;Received;1570794119656
ConveyorD;Sent;1570794130217
ConveyorE;Received;1570794132494
ConveyorE;Sent;1570794132728
ConveyorF;Received;1570794136087
ConveyorF;Sent;1570794146794
ConveyorA;Received;1570794149669
ConveyorA;Sent;1570794151935
ConveyorB;Received;1570794164060
ConveyorB;Sent;1570794165492
ConveyorC;Received;1570794167648
ConveyorC;Sent;1570794167883
ConveyorD;Received;1570794170992
ConveyorD;Sent;1570794181561
ConveyorE;Received;1570794183842
ConveyorE;Sent;1570794184077
ConveyorF;Received;1570794187425
ConveyorF;Sent;1570794198172
ConveyorA;Received;1570794201047
ConveyorA;Sent;1570794203312
ConveyorB;Received;1570794215310
ConveyorB;Sent;1570794216747
ConveyorC;Received;1570794219028
ConveyorC;Sent;1570794219263
ConveyorD;Received;1570794222329
ConveyorD;Sent;1570794232872
ConveyorE;Received;1570794235153
ConveyorE;Sent;1570794235372
ConveyorF;Received;1570794238731
ConveyorF;Sent;1570794249462
ConveyorA;Received;1570794251853
ConveyorA;Sent;1570794254117
ConveyorB;Received;1570794266350
ConveyorB;Sent;1570794267787
ConveyorC;Received;1570794270068
ConveyorC;Sent;1570794270303
ConveyorD;Received;1570794273427
ConveyorD;Sent;1570794283972
ConveyorE;Received;1570794286136
ConveyorE;Sent;1570794286370
ConveyorF;Received;1570794289760
ConveyorF;Sent;1570794300489
ConveyorA;Received;1570794303379
ConveyorA;Sent;1570794305614
ConveyorB;Received;1570794317716
ConveyorB;Sent;1570794319154
ConveyorC;Received;1570794321309
ConveyorC;Sent;1570794321543
ConveyorD;Received;1570794324543
ConveyorD;Sent;1570794335089
ConveyorE;Received;1570794337370
ConveyorE;Sent;1570794337605
ConveyorF;Received;1570794340980
ConveyorF;Sent;1570794351673
ConveyorA;Received;1570794354192
ConveyorA;Sent;1570794356442
ConveyorB;Received;1570794368560
ConveyorB;Sent;1570794369998
ConveyorC;Received;1570794372154
ConveyorC;Sent;1570794372388
ConveyorD;Received;1570794375503
ConveyorD;Sent;1570794386045
ConveyorE;Received;1570794388326
ConveyorE;Sent;1570794388561
ConveyorF;Received;1570794391920
ConveyorF;Sent;1570794402634
ConveyorA;Received;1570794405040
ConveyorA;Sent;1570794407275
ConveyorB;Received;1570794419438
ConveyorB;Sent;1570794420860
ConveyorC;Received;1570794423016
ConveyorC;Sent;1570794423251
ConveyorD;Received;1570794426375
ConveyorD;Sent;1570794436913
ConveyorE;Received;1570794439194
ConveyorE;Sent;1570794439428
ConveyorF;Received;1570794442752
ConveyorF;Sent;1570794453484
ConveyorA;Received;1570794456125
ConveyorA;Sent;1570794458375
ConveyorB;Received;1570794470484
ConveyorB;Sent;1570794471921
ConveyorC;Received;1570794474085
ConveyorC;Sent;1570794474311
ConveyorD;Received;1570794477436
ConveyorD;Sent;1570794487971
ConveyorE;Received;1570794490252
ConveyorE;Sent;1570794490487
ConveyorF;Received;1570794493736
ConveyorF;Sent;1570794504467
ConveyorA;Received;1570794507107
ConveyorA;Sent;1570794509359
ConveyorB;Received;1570794521470
ConveyorB;Sent;1570794522908
ConveyorC;Received;1570794525189
ConveyorC;Sent;1570794525423
ConveyorD;Received;1570794528423
ConveyorD;Sent;1570794538947
ConveyorE;Received;1570794541103
ConveyorE;Sent;1570794541353
ConveyorF;Received;1570794544713
ConveyorF;Sent;1570794555456
ConveyorA;Received;1570794557971
ConveyorA;Sent;1570794560236
ConveyorB;Received;1570794572360
ConveyorB;Sent;1570794573787
ConveyorC;Received;1570794575934
ConveyorC;Sent;1570794576168
ConveyorD;Received;1570794579340
ConveyorD;Sent;1570794589853
ConveyorE;Received;1570794592134
ConveyorE;Sent;1570794592369
ConveyorF;Received;1570794595728
ConveyorF;Sent;1570794606456
ConveyorA;Received;1570794609227
ConveyorA;Sent;1570794611461
ConveyorB;Received;1570794623581
ConveyorB;Sent;1570794625003
ConveyorC;Received;1570794627159
ConveyorC;Sent;1570794627393
ConveyorD;Received;1570794630507
ConveyorD;Sent;1570794641067
ConveyorE;Received;1570794643317
ConveyorE;Sent;1570794643567
ConveyorF;Received;1570794646926
ConveyorF;Sent;1570794657631
ConveyorA;Received;1570794660631
ConveyorA;Sent;1570794662868
ConveyorB;Received;1570794674874
ConveyorB;Sent;1570794676295
ConveyorC;Received;1570794678467
ConveyorC;Sent;1570794678701
ConveyorD;Received;1570794681811
ConveyorD;Sent;1570794692366
ConveyorE;Received;1570794694647
ConveyorE;Sent;1570794694881
ConveyorF;Received;1570794698252
ConveyorF;Sent;1570794708967
ConveyorA;Received;1570794711716
ConveyorA;Sent;1570794713982
ConveyorB;Received;1570794726100
ConveyorB;Sent;1570794727537
ConveyorC;Received;1570794729684
ConveyorC;Sent;1570794729918
ConveyorD;Received;1570794733043
ConveyorD;Sent;1570794743632
ConveyorE;Received;1570794745898
ConveyorE;Sent;1570794746148
ConveyorF;Received;1570794749507
ConveyorF;Sent;1570794760220
ConveyorA;Received;1570794762985
ConveyorA;Sent;1570794765219
ConveyorB;Received;1570794777198
ConveyorB;Sent;1570794778619
ConveyorC;Received;1570794780791
ConveyorC;Sent;1570794781025
ConveyorD;Received;1570794784148
ConveyorD;Sent;1570794794669
ConveyorE;Received;1570794796928
ConveyorE;Sent;1570794797162
ConveyorF;Received;1570794800537
ConveyorF;Sent;1570794811241
ConveyorA;Received;1570794813991
ConveyorA;Sent;1570794816256
ConveyorB;Received;1570794828262
ConveyorB;Sent;1570794829680
ConveyorC;Received;1570794831837
ConveyorC;Sent;1570794832071
ConveyorD;Received;1570794835180
ConveyorD;Sent;1570794845757
ConveyorE;Received;1570794848038
ConveyorE;Sent;1570794848272
ConveyorF;Received;1570794851638
ConveyorF;Sent;1570794862387
ConveyorA;Received;1570794864903
ConveyorA;Sent;1570794867152
ConveyorB;Received;1570794879161
ConveyorB;Sent;1570794880583
ConveyorC;Received;1570794882754
ConveyorC;Sent;1570794882989
ConveyorD;Received;1570794886201
ConveyorD;Sent;1570794896759
ConveyorE;Received;1570794899040
ConveyorE;Sent;1570794899274
ConveyorF;Received;1570794902633
ConveyorF;Sent;1570794913354
ConveyorA;Received;1570794916353
ConveyorA;Sent;1570794918609
ConveyorB;Received;1570794930729
ConveyorB;Sent;1570794932151
ConveyorC;Received;1570794934682
ConveyorC;Sent;1570794934917
ConveyorD;Received;1570794938026
ConveyorD;Sent;1570794948597
ConveyorE;Received;1570794950960
ConveyorE;Sent;1570794951194
ConveyorF;Received;1570794954475
ConveyorF;Sent;1570794965176
ConveyorA;Received;1570794968176
ConveyorA;Sent;1570794970426
ConveyorB;Received;1570794982628
ConveyorB;Sent;1570794984058
ConveyorC;Received;1570794986214
ConveyorC;Sent;1570794986449
ConveyorD;Received;1570794989573
ConveyorD;Sent;1570795000100
ConveyorE;Received;1570795002381
ConveyorE;Sent;1570795002631
ConveyorF;Received;1570795005987
ConveyorF;Sent;1570795016692
ConveyorA;Received;1570795019317
ConveyorA;Sent;1570795021582
ConveyorB;Received;1570795033700
ConveyorB;Sent;1570795035122
ConveyorC;Received;1570795037293
ConveyorC;Sent;1570795037528
ConveyorD;Received;1570795040685
ConveyorD;Sent;1570795051255
ConveyorE;Received;1570795053536
ConveyorE;Sent;1570795053771
ConveyorF;Received;1570795057130
ConveyorF;Sent;1570795067817
ConveyorA;Received;1570795070332
ConveyorA;Sent;1570795072580
ConveyorB;Received;1570795084588
ConveyorB;Sent;1570795086010
ConveyorC;Received;1570795088291
ConveyorC;Sent;1570795088525
ConveyorD;Received;1570795091650
ConveyorD;Sent;1570795102183
ConveyorE;Received;1570795104354
ConveyorE;Sent;1570795104589
ConveyorF;Received;1570795107924
ConveyorF;Sent;1570795118637
ConveyorA;Received;1570795121636
ConveyorA;Sent;1570795123886
ConveyorB;Received;1570795135947
ConveyorB;Sent;1570795137368
ConveyorC;Received;1570795139539
ConveyorC;Sent;1570795139758
ConveyorD;Received;1570795142883
ConveyorD;Sent;1570795153441
ConveyorE;Received;1570795155722
ConveyorE;Sent;1570795155956
ConveyorF;Received;1570795159315
ConveyorF;Sent;1570795170004
ConveyorA;Received;1570795172514
ConveyorA;Sent;1570795174764
ConveyorB;Received;1570795186894
ConveyorB;Sent;1570795188362
ConveyorC;Received;1570795190518
ConveyorC;Sent;1570795190753
ConveyorD;Received;1570795193985
ConveyorD;Sent;1570795204531
ConveyorE;Received;1570795206812
ConveyorE;Sent;1570795207046
ConveyorF;Received;1570795210405
ConveyorF;Sent;1570795221139
ConveyorA;Received;1570795224014
ConveyorA;Sent;1570795226280
ConveyorB;Received;1570795238271
ConveyorB;Sent;1570795239709
ConveyorC;Received;1570795241865
ConveyorC;Sent;1570795242099
ConveyorD;Received;1570795245224
ConveyorD;Sent;1570795255768
ConveyorE;Received;1570795257924
ConveyorE;Sent;1570795258174
ConveyorF;Received;1570795261584
ConveyorF;Sent;1570795272306
ConveyorA;Received;1570795275056
ConveyorA;Sent;1570795277306
ConveyorB;Received;1570795289369
ConveyorB;Sent;1570795290791
ConveyorC;Received;1570795293072
ConveyorC;Sent;1570795293312
ConveyorD;Received;1570795296430
ConveyorD;Sent;1570795306978
ConveyorE;Received;1570795309259
ConveyorE;Sent;1570795309509
ConveyorF;Received;1570795312868
ConveyorF;Sent;1570795323589
ConveyorA;Received;1570795326104
ConveyorA;Sent;1570795328350
ConveyorB;Received;1570795340482
ConveyorB;Sent;1570795341904
ConveyorC;Received;1570795344294
ConveyorC;Sent;1570795344544
ConveyorD;Received;1570795347653
ConveyorD;Sent;1570795358188
ConveyorE;Received;1570795360468
ConveyorE;Sent;1570795360718
ConveyorF;Received;1570795364077
ConveyorF;Sent;1570795374801
ConveyorA;Received;1570795377567
ConveyorA;Sent;1570795379817
ConveyorB;Received;1570795391951
ConveyorB;Sent;1570795393388
ConveyorC;Received;1570795395544
ConveyorC;Sent;1570795395779
ConveyorD;Received;1570795398904
ConveyorD;Sent;1570795409463
ConveyorE;Received;1570795411619
ConveyorE;Sent;1570795411853
ConveyorF;Received;1570795415337
ConveyorF;Sent;1570795426054
ConveyorA;Received;1570795428584
ConveyorA;Sent;1570795430834
ConveyorB;Received;1570795443067
ConveyorB;Sent;1570795444505
ConveyorC;Received;1570795446786
ConveyorC;Sent;1570795447020
ConveyorD;Received;1570795450138
ConveyorD;Sent;1570795460670
ConveyorE;Received;1570795462982
ConveyorE;Sent;1570795463232
ConveyorF;Received;1570795466701
ConveyorF;Sent;1570795477430
ConveyorA;Received;1570795480179
ConveyorA;Sent;1570795482441
ConveyorB;Received;1570795494673
ConveyorB;Sent;1570795496110
ConveyorC;Received;1570795498391
ConveyorC;Sent;1570795498641
ConveyorD;Received;1570795501876
ConveyorD;Sent;1570795512451
ConveyorE;Received;1570795514737
ConveyorE;Sent;1570795514970
ConveyorF;Received;1570795518329
ConveyorF;Sent;1570795529060
ConveyorA;Received;1570795531950
ConveyorA;Sent;1570795534200
ConveyorB;Received;1570795546432
ConveyorB;Sent;1570795547870
ConveyorC;Received;1570795550007
ConveyorC;Sent;1570795550257
ConveyorD;Received;1570795553382
ConveyorD;Sent;1570795563891
ConveyorE;Received;1570795566062
ConveyorE;Sent;1570795566297
ConveyorF;Received;1570795569656
ConveyorF;Sent;1570795580372
ConveyorA;Received;1570795583617
ConveyorA;Sent;1570795585851
ConveyorB;Received;1570795597955
ConveyorB;Sent;1570795599393
ConveyorC;Received;1570795601549
ConveyorC;Sent;1570795601799
ConveyorD;Received;1570795604913
ConveyorD;Sent;1570795615427
ConveyorE;Received;1570795617770
ConveyorE;Sent;1570795618020
ConveyorF;Received;1570795621379
ConveyorF;Sent;1570795632080
ConveyorA;Received;1570795635080
ConveyorA;Sent;1570795637328
ConveyorB;Received;1570795649341
ConveyorB;Sent;1570795650762
ConveyorC;Received;1570795653044
ConveyorC;Sent;1570795653293
ConveyorD;Received;1570795656293
ConveyorD;Sent;1570795666843
ConveyorE;Received;1570795669124
ConveyorE;Sent;1570795669374
ConveyorF;Received;1570795672737
ConveyorF;Sent;1570795683438
ConveyorA;Received;1570795685954
ConveyorA;Sent;1570795688219
ConveyorB;Received;1570795700334
ConveyorB;Sent;1570795701772
ConveyorC;Received;1570795704061
ConveyorC;Sent;1570795704295
ConveyorD;Received;1570795707451
ConveyorD;Sent;1570795717978
ConveyorE;Received;1570795720259
ConveyorE;Sent;1570795720509
ConveyorF;Received;1570795723868
ConveyorF;Sent;1570795734595
ConveyorA;Received;1570795737115
ConveyorA;Sent;1570795739365
ConveyorB;Received;1570795751783
ConveyorB;Sent;1570795753220
ConveyorC;Received;1570795755376
ConveyorC;Sent;1570795755626
ConveyorD;Received;1570795758747
ConveyorD;Sent;1570795769309
ConveyorE;Received;1570795771656
ConveyorE;Sent;1570795771906
ConveyorF;Received;1570795775265
ConveyorF;Sent;1570795785991
ConveyorA;Received;1570795788865
ConveyorA;Sent;1570795791100
ConveyorB;Received;1570795803133
ConveyorB;Sent;1570795804571
ConveyorC;Received;1570795806727
ConveyorC;Sent;1570795806961
ConveyorD;Received;1570795809961
ConveyorD;Sent;1570795820503
ConveyorE;Received;1570795822784
ConveyorE;Sent;1570795823019
ConveyorF;Received;1570795826387
ConveyorF;Sent;1570795837085
ConveyorA;Received;1570795839881
ConveyorA;Sent;1570795842116
ConveyorB;Received;1570795854115
ConveyorB;Sent;1570795855537
ConveyorC;Received;1570795857709
ConveyorC;Sent;1570795857943
ConveyorD;Received;1570795861050
ConveyorD;Sent;1570795871577
ConveyorE;Received;1570795873749
ConveyorE;Sent;1570795873984
ConveyorF;Received;1570795877343
ConveyorF;Sent;1570795888060
ConveyorA;Received;1570795890700
ConveyorA;Sent;1570795892930
ConveyorB;Received;1570795905177
ConveyorB;Sent;1570795906614
ConveyorC;Received;1570795908770
ConveyorC;Sent;1570795909005
ConveyorD;Received;1570795912130
ConveyorD;Sent;1570795922655
ConveyorE;Received;1570795924948
ConveyorE;Sent;1570795925183
ConveyorF;Received;1570795928542
ConveyorF;Sent;1570795939267
ConveyorA;Received;1570795941548
ConveyorA;Sent;1570795943798
ConveyorB;Received;1570795955826
ConveyorB;Sent;1570795957263
ConveyorC;Received;1570795959656
ConveyorC;Sent;1570795959890
ConveyorD;Received;1570795962890
ConveyorD;Sent;1570795973440
ConveyorE;Received;1570795975721
ConveyorE;Sent;1570795975955
ConveyorF;Received;1570795979315
ConveyorF;Sent;1570795990038
ConveyorA;Received;1570795993156
ConveyorA;Sent;1570795995406
ConveyorB;Received;1570796007528
ConveyorB;Sent;1570796008950
ConveyorC;Received;1570796011106
ConveyorC;Sent;1570796011356
ConveyorD;Received;1570796014503
ConveyorD;Sent;1570796025031
ConveyorE;Received;1570796027187
ConveyorE;Sent;1570796027421
ConveyorF;Received;1570796030780
ConveyorF;Sent;1570796041490
ConveyorA;Received;1570796044615
ConveyorA;Sent;1570796046861
ConveyorB;Received;1570796059100
ConveyorB;Sent;1570796060537
ConveyorC;Received;1570796062693
ConveyorC;Sent;1570796062927
ConveyorD;Received;1570796066052
ConveyorD;Sent;1570796076595
ConveyorE;Received;1570796078985
ConveyorE;Sent;1570796079220
ConveyorF;Received;1570796082558
ConveyorF;Sent;1570796093257
ConveyorA;Received;1570796096007
ConveyorA;Sent;1570796098257
ConveyorB;Received;1570796110541
ConveyorB;Sent;1570796111963
ConveyorC;Received;1570796114253
ConveyorC;Sent;1570796114487
ConveyorD;Received;1570796117612
ConveyorD;Sent;1570796128143
ConveyorE;Received;1570796130424
ConveyorE;Sent;1570796130658
ConveyorF;Received;1570796134017
ConveyorF;Sent;1570796144733
ConveyorA;Received;1570796147239
ConveyorA;Sent;1570796149505
ConveyorB;Received;1570796161614
ConveyorB;Sent;1570796163052
ConveyorC;Received;1570796165208
ConveyorC;Sent;1570796165458
ConveyorD;Received;1570796168566
ConveyorD;Sent;1570796179120
ConveyorE;Received;1570796181390
ConveyorE;Sent;1570796181624
ConveyorF;Received;1570796184984
ConveyorF;Sent;1570796195710
ConveyorA;Received;1570796198350
ConveyorA;Sent;1570796200600
ConveyorB;Received;1570796212955
ConveyorB;Sent;1570796214392
ConveyorC;Received;1570796216517
ConveyorC;Sent;1570796216751
ConveyorD;Received;1570796219751
ConveyorD;Sent;1570796230291
ConveyorE;Received;1570796232462
ConveyorE;Sent;1570796232697
ConveyorF;Received;1570796236047
ConveyorF;Sent;1570796246787
ConveyorA;Received;1570796249302
ConveyorA;Sent;1570796251537
ConveyorB;Received;1570796263620
ConveyorB;Sent;1570796265042
ConveyorC;Received;1570796267214
ConveyorC;Sent;1570796267448
ConveyorD;Received;1570796270557
ConveyorD;Sent;1570796281120
ConveyorE;Received;1570796283401
ConveyorE;Sent;1570796283635
ConveyorF;Received;1570796286994
ConveyorF;Sent;1570796297712
ConveyorA;Received;1570796300524
ConveyorA;Sent;1570796302776
ConveyorB;Received;1570796314882
ConveyorB;Sent;1570796316319
ConveyorC;Received;1570796318600
ConveyorC;Sent;1570796318835
ConveyorD;Received;1570796321944
ConveyorD;Sent;1570796332503
ConveyorE;Received;1570796334663
ConveyorE;Sent;1570796334898
ConveyorF;Received;1570796338257
ConveyorF;Sent;1570796348948
ConveyorA;Received;1570796351713
ConveyorA;Sent;1570796353947
ConveyorB;Received;1570796366077
ConveyorB;Sent;1570796367517
ConveyorC;Received;1570796369676
ConveyorC;Sent;1570796369910
ConveyorD;Received;1570796372988
ConveyorD;Sent;1570796383539
ConveyorE;Received;1570796385695
ConveyorE;Sent;1570796385945
ConveyorF;Received;1570796389304
ConveyorF;Sent;1570796400034
ConveyorA;Received;1570796403029
ConveyorA;Sent;1570796405263
ConveyorB;Received;1570796417431
ConveyorB;Sent;1570796418869
ConveyorC;Received;1570796421025
ConveyorC;Sent;1570796421259
ConveyorD;Received;1570796424381
ConveyorD;Sent;1570796434928
ConveyorE;Received;1570796437147
ConveyorE;Sent;1570796437381
ConveyorF;Received;1570796440740
ConveyorF;Sent;1570796451424
ConveyorA;Received;1570796454548
ConveyorA;Sent;1570796456793
ConveyorB;Received;1570796468953
ConveyorB;Sent;1570796470390
ConveyorC;Received;1570796472546
ConveyorC;Sent;1570796472781
ConveyorD;Received;1570796475906
ConveyorD;Sent;1570796486464
ConveyorE;Received;1570796488745
ConveyorE;Sent;1570796488979
ConveyorF;Received;1570796492330
ConveyorF;Sent;1570796503046
ConveyorA;Received;1570796505577
ConveyorA;Sent;1570796507827
ConveyorB;Received;1570796520180
ConveyorB;Sent;1570796521617
ConveyorC;Received;1570796523825
ConveyorC;Sent;1570796524059
ConveyorD;Received;1570796527184
ConveyorD;Sent;1570796537753
ConveyorE;Received;1570796540019
ConveyorE;Sent;1570796540269
ConveyorF;Received;1570796543628
ConveyorF;Sent;1570796554328
ConveyorA;Received;1570796557213
ConveyorA;Sent;1570796559463
ConveyorB;Received;1570796571632
ConveyorB;Sent;1570796573070
ConveyorC;Received;1570796575226
ConveyorC;Sent;1570796575460
ConveyorD;Received;1570796578580
ConveyorD;Sent;1570796589144
ConveyorE;Received;1570796591425
ConveyorE;Sent;1570796591659
ConveyorF;Received;1570796595018
ConveyorF;Sent;1570796605735
ConveyorA;Received;1570796608500
ConveyorA;Sent;1570796610750
ConveyorB;Received;1570796622803
ConveyorB;Sent;1570796624225
ConveyorC;Received;1570796626397
ConveyorC;Sent;1570796626631
ConveyorD;Received;1570796629740
ConveyorD;Sent;1570796640293
ConveyorE;Received;1570796642574
ConveyorE;Sent;1570796642808
ConveyorF;Received;1570796646172
ConveyorF;Sent;1570796656885
ConveyorA;Received;1570796659604
ConveyorA;Sent;1570796661869
ConveyorB;Received;1570796674102
ConveyorB;Sent;1570796675539
ConveyorC;Received;1570796677822
ConveyorC;Sent;1570796678057
ConveyorD;Received;1570796681150
ConveyorD;Sent;1570796691726
ConveyorE;Received;1570796694007
ConveyorE;Sent;1570796694242
ConveyorF;Received;1570796697601
ConveyorF;Sent;1570796708297
ConveyorA;Received;1570796710930
ConveyorA;Sent;1570796713196
ConveyorB;Received;1570796725355
ConveyorB;Sent;1570796726793
ConveyorC;Received;1570796728949
ConveyorC;Sent;1570796729183
ConveyorD;Received;1570796732308
ConveyorD;Sent;1570796742874
ConveyorE;Received;1570796745088
ConveyorE;Sent;1570796745323
ConveyorF;Received;1570796748729
ConveyorF;Sent;1570796759389
ConveyorA;Received;1570796762029
ConveyorA;Sent;1570796764279
ConveyorB;Received;1570796776363
ConveyorB;Sent;1570796777798
ConveyorC;Received;1570796779969
ConveyorC;Sent;1570796780204
ConveyorD;Received;1570796783313
ConveyorD;Sent;1570796793913
ConveyorE;Received;1570796796085
ConveyorE;Sent;1570796796319
ConveyorF;Received;1570796799676
ConveyorF;Sent;1570796810346
ConveyorA;Received;1570796813205
ConveyorA;Sent;1570796815455
ConveyorB;Received;1570796827578
ConveyorB;Sent;1570796829015
ConveyorC;Received;1570796831187
ConveyorC;Sent;1570796831406
ConveyorD;Received;1570796834577
ConveyorD;Sent;1570796845137
ConveyorE;Received;1570796847293
ConveyorE;Sent;1570796847527
ConveyorF;Received;1570796851012
ConveyorF;Sent;1570796861671
ConveyorA;Received;1570796864671
ConveyorA;Sent;1570796866916
ConveyorB;Received;1570796879011
ConveyorB;Sent;1570796880433
ConveyorC;Received;1570796882714
ConveyorC;Sent;1570796882948
ConveyorD;Received;1570796885948
ConveyorD;Sent;1570796896524
ConveyorE;Received;1570796898808
ConveyorE;Sent;1570796899037
ConveyorF;Received;1570796902381
ConveyorF;Sent;1570796913003
ConveyorA;Received;1570796915284
ConveyorA;Sent;1570796917550
ConveyorB;Received;1570796929755
ConveyorB;Sent;1570796931192
ConveyorC;Received;1570796933465
ConveyorC;Sent;1570796933699
ConveyorD;Received;1570796936824
ConveyorD;Sent;1570796947399
ConveyorE;Received;1570796949680
ConveyorE;Sent;1570796949915
ConveyorF;Received;1570796953274
ConveyorF;Sent;1570796963879
ConveyorA;Received;1570796966165
ConveyorA;Sent;1570796968415
ConveyorB;Received;1570796980544
ConveyorB;Sent;1570796981982
ConveyorC;Received;1570796984138
ConveyorC;Sent;1570796984372
ConveyorD;Received;1570796987499
ConveyorD;Sent;1570796998037
ConveyorE;Received;1570797000206
ConveyorE;Sent;1570797000440
ConveyorF;Received;1570797003674
ConveyorF;Sent;1570797014303
ConveyorA;Received;1570797016584
ConveyorA;Sent;1570797018834
ConveyorB;Received;1570797030832
ConveyorB;Sent;1570797032274
ConveyorC;Received;1570797034461
ConveyorC;Sent;1570797034695
ConveyorD;Received;1570797037820
ConveyorD;Sent;1570797048382
ConveyorE;Received;1570797050538
ConveyorE;Sent;1570797050772
ConveyorF;Received;1570797054144
ConveyorF;Sent;1570797064722
ConveyorA;Received;1570797067732
ConveyorA;Sent;1570797069998
ConveyorB;Received;1570797081991
ConveyorB;Sent;1570797083428
ConveyorC;Received;1570797085694
